5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,
5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,
10.057653,1.867522,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.169253,5.000000,5.000000,
10.057653,1.867522,5.000000,7.768942,5.000000,5.000000,5.000000,5.000000,5.169253,5.348585,5.000000,
5.935914,3.687415,5.000000,7.768942,5.000000,1.764341,5.000000,5.000000,5.169253,5.348585,5.000000,
5.935914,1.697330,5.000000,7.768942,5.000000,1.764341,5.000000,5.000000,5.169253,5.348585,5.000000,
5.349167,0.625557,5.000000,7.768942,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
5.349167,1.585254,5.000000,7.768942,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
2.702813,1.164606,5.000000,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
2.702813,1.164606,5.000000,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
2.702813,1.164606,5.000000,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
2.702813,1.164606,5.000000,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
2.702813,1.164606,5.000000,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
2.702813,1.164606,5.000000,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,5.348585,5.000000,
0.964616,1.164606,1.989346,8.739062,5.000000,0.100916,5.000000,5.000000,5.169253,6.245811,12.019932,
0.964616,1.164606,1.551519,8.739062,5.892454,11.582073,5.000000,5.000000,5.169253,7.156474,16.589581,
0.964616,1.164606,1.551519,13.098532,5.893801,11.582073,2.442991,5.000000,5.169253,7.156474,16.589581,
0.964616,1.164606,1.327303,11.507594,6.528940,11.582073,2.442991,5.000000,5.169253,7.156474,16.589581,
0.964616,1.164606,1.365394,11.507594,6.528940,11.582073,2.442991,5.581399,5.169253,7.156474,16.589581,
0.964616,1.164606,1.365394,8.287748,8.506646,11.582073,2.442991,5.581399,5.169253,7.156474,17.785780,
0.964616,1.208781,1.365394,8.287748,8.506646,13.404367,2.442991,5.581399,5.129567,7.156474,18.180002,
0.964616,1.208781,1.365394,3.987434,8.067021,12.894847,2.442991,5.581399,5.129567,7.156474,20.732977,
0.964616,1.208781,1.365394,7.271529,8.067021,19.801375,4.108453,5.581399,4.193823,7.156474,16.077234,
0.964616,1.208781,1.365394,7.271529,8.067021,19.801375,4.108453,5.581399,4.193823,7.156474,16.077234,
0.964616,1.208781,1.365394,7.271529,8.067021,19.801375,4.108453,5.581399,4.193823,13.027610,13.718001,
0.964616,1.208781,1.365394,7.271529,8.067021,15.918519,4.108453,5.371601,4.108101,13.027610,13.718001,
0.964616,1.208781,1.365394,7.271529,8.067021,15.918519,3.880775,5.371601,4.108101,13.027610,13.718001,
0.964616,1.208781,1.365394,7.271529,5.576222,15.918519,3.880775,5.371601,4.108101,11.503505,13.718001,
0.964616,1.208781,1.365394,7.271529,5.576222,15.918519,3.880775,5.371601,8.941670,11.993729,13.718001,
0.964616,1.208781,1.365394,7.271529,5.576222,16.967598,3.880775,5.371601,8.941670,11.993729,17.961058,
0.964616,1.208781,1.365394,4.673522,5.576222,19.044407,3.880775,5.371601,8.941670,11.993729,17.961058,
0.964616,1.208781,1.365394,4.347059,6.294795,13.247367,3.880775,5.371601,6.438836,11.993729,18.411319,
0.964616,1.208781,1.365394,4.347059,6.294795,13.247367,3.880775,5.371601,7.912168,11.993729,18.411319,
