1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.085361,1.089501,0.770950,1.581258,0.811841,0.883241,1.883202,
1.086774,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.086774,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.088193,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.544491,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.631614,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.631614,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.631614,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.631614,0.811841,0.883241,1.883202,
1.029717,1.018271,0.649291,1.631614,0.811841,0.883241,1.883202,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.704480,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.029717,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,2.335063,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,0.883241,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.090774,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.090774,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.090774,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.018271,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.053890,0.736856,1.631614,0.811841,1.282532,3.772936,
1.037611,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.926180,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.926180,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.926180,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.926180,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.944520,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.944520,1.310864,0.736856,1.631614,0.811841,1.282532,3.772936,
0.944520,1.310864,0.736856,1.631614,0.811841,1.282532,7.090206,
0.944520,1.310864,0.736856,1.631614,0.916676,1.282532,7.090206,
0.944520,1.310864,0.736856,1.631614,0.916676,1.282532,7.090206,
0.944520,1.310864,0.736856,1.631614,0.916676,1.282532,7.090206,
0.944520,1.310864,0.736856,1.631614,0.916676,1.282532,7.090206,
0.944520,1.310864,0.736856,1.631614,0.916676,1.660100,7.090206,
0.983715,1.310864,0.736856,1.631614,0.916676,1.660100,7.090206,
0.983715,1.310864,0.736856,1.631614,0.916676,1.660100,7.090206,
0.983715,1.310864,0.736856,1.631614,0.916676,1.660100,8.651888,
0.983715,1.310864,0.736856,1.631614,0.916676,1.660100,20.194975,
0.983715,1.393804,0.736856,1.631614,0.916676,1.660100,20.194975,
0.983715,1.393804,0.337006,1.631614,0.916676,1.660100,20.194975,
0.983715,1.393804,0.337006,1.631614,0.916676,1.660100,30.593335,
0.983715,1.393804,0.337006,1.631614,0.916676,1.660100,30.593335,
0.983715,1.393804,0.337006,1.631614,0.916676,2.220203,30.593335,
0.983715,1.393804,0.337006,1.631614,0.916676,2.220203,30.593335,
0.983715,1.393804,0.337006,1.631614,0.916676,2.220203,30.593335,
0.983715,1.393804,0.337006,1.631614,0.916676,2.220203,30.593335,
0.983715,1.393804,0.455469,1.631614,0.916676,2.220203,30.593335,
0.983715,1.393804,0.455469,1.336257,0.916676,2.220203,30.593335,
0.983715,1.393804,0.455469,1.336257,0.916676,2.220203,30.593335,
0.993191,1.393804,0.455469,1.336257,0.916676,2.220203,30.593335,
0.993191,1.393804,0.455469,1.336257,0.916676,2.220203,30.593335,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.993191,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.455469,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.466302,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.466302,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.466302,1.336257,0.916676,2.302896,30.805269,
0.992825,1.393804,0.466302,1.336257,0.916676,2.258862,30.805269,
0.992825,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.992825,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.992825,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
0.996364,1.393804,0.466302,1.328439,0.916676,2.258862,30.805269,
