1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.244126,1.187012,0.909743,1.000000,1.000000,1.000000,2.137353,
1.244126,1.187012,0.909743,1.000000,1.000000,0.750566,2.137353,
1.244126,1.187012,0.909743,1.000000,1.515849,0.750566,4.407271,
1.248461,1.187012,0.868203,1.000000,3.473742,0.750566,4.407271,
1.248461,1.187012,0.868203,0.538151,3.473742,0.544418,4.407271,
1.196129,1.262600,0.868203,0.538151,4.270898,0.544418,4.407271,
1.626370,1.682351,0.868203,0.538151,4.270898,0.544418,4.407271,
1.626370,1.682351,0.868203,0.538151,4.270898,0.544418,4.407271,
1.626370,1.682351,0.905743,0.538151,5.399783,1.039942,4.624803,
1.626370,1.821902,0.905743,0.538151,7.359237,1.039942,4.768128,
1.643750,1.821902,0.888527,0.612381,7.359237,1.039942,4.768128,
1.643750,1.821902,0.888527,0.612381,7.359237,2.018509,4.768128,
1.643750,2.295936,0.795096,0.612381,7.359237,1.072721,4.768128,
1.695084,2.373047,0.819036,0.767962,7.359237,1.072721,6.172058,
1.695084,2.373047,0.642725,0.767962,7.359237,1.189621,6.534773,
1.531975,2.384350,0.708902,0.767962,7.254317,1.189621,7.143415,
1.531975,1.921876,0.708902,0.767962,7.391644,1.189621,7.143415,
1.531975,1.921876,0.708902,0.767962,5.407207,1.189621,6.851361,
1.531975,1.734239,0.631795,0.767962,4.820050,1.189621,6.916484,
1.531975,1.734239,0.602977,0.767962,4.820050,1.189621,8.954962,
1.531975,1.734239,0.567500,0.767962,4.820050,1.189621,8.954962,
1.531975,1.732292,0.552545,0.644237,4.820050,1.133786,8.954962,
1.531975,1.732292,0.561648,0.644237,5.747415,0.733976,10.762629,
1.435148,1.732292,0.561648,0.644237,5.747415,0.733976,10.762629,
1.497357,1.732292,0.558969,0.644237,4.935798,0.922572,10.762629,
1.497357,1.732292,0.497551,0.644237,4.935798,0.922572,12.431510,
1.497357,1.732292,0.589693,0.644237,6.445639,0.900567,7.752196,
1.497357,1.732292,0.528655,0.553268,6.445639,0.900567,7.752196,
1.390612,1.732292,0.528655,0.643503,6.445639,0.900567,7.752196,
1.341114,1.732292,0.574903,0.643503,6.445639,0.900567,19.194197,
1.450497,1.512191,0.574903,0.643503,4.627644,0.900567,18.843079,
1.220896,1.512191,0.574903,0.643503,4.627644,0.900567,18.843079,
1.220896,1.512191,0.574903,0.643503,4.627644,0.900567,18.843079,
1.220896,1.512191,0.549336,0.643503,4.627644,0.900567,18.843079,
1.220896,1.512191,0.561496,0.643503,4.627644,0.900567,18.843079,
1.220896,1.512191,0.561496,0.643503,10.621782,0.900567,18.843079,
1.490109,1.512191,0.498437,0.643503,4.629447,1.199124,21.515850,
1.490109,1.512191,0.508738,0.643503,7.111931,1.199124,21.515850,
1.369805,1.851927,0.697212,0.643503,7.111931,1.199124,13.131205,
1.403583,1.851927,0.573505,0.643503,6.089040,1.199124,13.131205,
1.546881,1.813506,0.651801,0.802043,7.379040,1.199124,8.443234,
1.630977,2.098544,0.550012,0.802043,6.558320,1.576900,9.791913,
1.511102,2.131337,0.533405,0.913973,3.811085,1.576900,13.669921,
1.511102,2.131337,0.644909,0.737682,3.927511,1.576900,13.669921,
1.511102,2.131337,0.609649,0.737682,3.927511,1.576900,13.669921,
1.511102,2.298184,0.577296,0.737682,4.766793,2.040251,16.145958,
1.647138,2.298184,0.577296,0.737682,4.766793,2.040251,16.145958,
1.647138,2.541709,0.577296,1.015197,4.766793,2.040251,16.145958,
1.647138,1.805442,0.577296,1.015197,4.766793,2.040251,16.056631,
1.647138,1.805442,0.676595,1.015197,9.906598,2.040251,16.056631,
1.571500,1.805442,0.764639,1.015197,9.906598,2.040251,16.056631,
1.571500,1.805442,0.772266,1.015197,9.858269,2.197577,14.996770,
1.571500,1.677896,1.101393,1.015197,9.858269,2.197577,14.996770,
1.571500,1.677896,1.118257,1.015197,12.105304,2.197577,14.996770,
1.571500,1.677896,1.118257,1.532624,9.988799,3.240766,14.996770,
1.433341,1.677896,1.233443,1.532624,9.988799,3.945506,7.650101,
1.449375,1.677896,1.256557,1.532624,9.988799,3.945506,14.894741,
