1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.088328,1.000000,1.000000,1.000000,1.000000,1.000000,1.883202,
1.088328,0.948949,1.000000,1.000000,1.000000,1.000000,1.883202,
1.088328,0.948949,1.000000,1.000000,1.000000,1.377632,1.883202,
1.088328,0.948949,1.000000,1.000000,1.000000,1.377632,1.883202,
1.088328,0.948949,1.000000,1.000000,1.000000,1.129283,1.883202,
1.088328,0.948949,1.000000,1.000000,1.204341,1.129283,1.883202,
1.088328,1.060583,1.000000,1.000000,1.204341,1.129283,1.883202,
1.088328,1.060583,1.000000,1.000000,1.204341,1.129283,1.883202,
1.088328,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.088328,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.685788,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.190690,1.883202,
1.092820,1.060583,1.099927,1.000000,1.487376,1.190690,1.883202,
1.092820,1.172900,1.099927,1.000000,1.487376,1.190690,1.883202,
1.092820,1.172900,1.099927,1.000000,1.487376,1.190690,1.883202,
1.213375,1.172900,1.099927,1.000000,1.487376,1.190690,1.883202,
1.213375,1.301802,1.099927,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.035780,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.035780,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.035780,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.024697,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.024697,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.024697,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.024697,1.000000,1.487376,1.190690,3.637793,
1.307334,1.301236,1.024697,1.000000,1.487376,1.190690,3.637793,
